"prefix"|"actor.id"|"folder.ref.id"|"sex"|"taker.location"|"religiousorg"|"socialorg"|"ostracized"|"otheraffiliation"|"otheraffiliationtext"|"sourcework"|"sourcefamily"|"sourcefriends"|"sourceother"|"sourceothertext"|"economicpoverty"|"economicdestroyed"|"economicacademic"|"economichealth"|"economictrauma"|"economicother"|"economic.other.text"|"neededreparations"|"needededasst"|"neededjob"|"neededrestjustice"|"neededretjustice"|"needed.other"|"needed.other.text"|"done.reconciliation.yes"|"done.reconciliation.no"|"done.reconciliation.na"|"know.perp.yes"|"know.perp.no"|"know.perp.na"|"willing.meet.perp.yes"|"willing.meet.perp.no"|"willing.meet.perp.na"|"howreconciliationff"|"howreconciliationreparations"|"howreconciliationeqrights"|"howreconciliationretjustice"|"howreconciliationpeaceprg"|"how.reconciliation.other.cb"|"howreconciliationothertext"|"govtreconstruction"|"govtjob"|"govtretjustice"|"govtgoodgov"|"govtrestjustice"|"govtforgiveregret"|"govtother"|"trc.mandate"|"trc.reparations"|"trc.ret.justice"|"trc.forgive.forget"|"trc.rest.justice"|"trc.academic.asst"|"trc.other.cb"|"trc.other.text"|"govt.other.cb"|"countyname"
"12097"|"MON"|72127|"MON-00149"|"FEMALE"|"MONTSERRADO/GREATER MONROVIA/Mount Barclay"|0|0|0|1|""|1|0|0|0|""|1|1|0|0|0|0|""|0|0|0|0|0|0|"PAYMENT OF SALARIES OWED"|0|0|1|0|0|1|0|0|1|1|0|0|0|0|0|""|0|0|0|1|0|0|""|1|0|0|0|0|0|0|""|0|"Montserrado"
"12098"|"MON"|12550|"MON-01050"|"MALE"|"MONTSERRADO"|1|0|0|0|""|1|0|0|0|""|1|0|0|0|0|0|""|0|1|1|0|0|0|""|1|0|0|1|0|0|0|1|0|0|0|0|0|1|0|""|1|0|0|1|0|1|""|1|0|0|0|0|0|0|""|0|"Montserrado"
"12099"|"MON"|152604|"MON-03459"|"FEMALE"|"MONTSERRADO/GREATER MONROVIA"|0|0|0|0|""|0|0|1|0|""|0|1|0|0|0|0|""|0|1|0|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|1|0|0|""|0|1|0|0|0|0|0|""|0|"Montserrado"
"12100"|"MON"|64621|"MON-01237"|"MALE"|"MONTSERRADO/GREATER MONROVIA/Sinkor2"|1|0|0|0|""|0|0|0|1|"N/A"|0|0|0|0|0|1|"N/A"|0|0|0|1|1|0|""|0|0|1|0|0|1|0|0|1|0|0|0|0|0|0|""|0|0|0|0|0|0|"PRESENCE OF REPRESENTATIVE AT THE HEARINGS."|1|0|0|0|0|0|0|""|1|"Montserrado"
"12101"|"MON"|61399|"MON-01779"|"MALE"|"MONTSERRADO/GREATER MONROVIA"|1|0|0|0|""|1|0|0|0|""|0|0|1|0|0|0|""|0|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|1|0|0|""|1|0|0|0|0|0|0|""|0|"Montserrado"
"12102"|"MON"|245230|"MON-03271"|"MALE"|"MONTSERRADO/GREATER MONROVIA"|0|0|0|0|""|0|1|0|0|""|0|0|0|0|0|0|""|0|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|0|0|0|"REDUCE PRICES"|1|0|0|0|0|0|0|""|1|"Montserrado"
"12103"|"MON"|284334|"MON-03623"|"MALE"|"MONTSERRADO/GREATER MONROVIA/Paynesville"|0|0|0|0|""|1|0|0|0|""|0|1|0|0|0|0|""|1|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|1|0|0|""|1|0|0|0|0|0|0|""|0|"Montserrado"
"12104"|"MON"|61498|"MON-02396"|"MALE"|"MONTSERRADO/GREATER MONROVIA"|0|0|0|1|"N/A"|1|0|0|1|"N/A"|0|0|0|0|0|0|""|0|1|0|0|0|0|""|0|1|0|0|0|1|0|1|0|1|0|0|0|0|0|""|0|1|0|0|0|0|""|1|0|0|0|0|0|0|""|0|"Montserrado"
"12105"|"MON"|305129|"MON-01794"|"FEMALE"|"MONTSERRADO/GREATER MONROVIA/Paynesville"|1|0|0|0|""|1|0|0|0|""|0|0|1|0|0|0|""|1|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|1|0|0|""|1|0|0|0|1|0|0|""|0|"Montserrado"
"12106"|"MON"|245317|"MON-02732"|"MALE"|""|0|1|0|0|""|0|1|0|0|""|0|1|0|0|0|0|""|0|0|0|0|0|0|"PEACE"|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|0|0|0|"REDUCE PRICES"|1|0|0|0|0|0|0|""|1|"Montserrado"
"12107"|"MON"|61669|"MON-03849"|"MALE"|"MONTSERRADO/GREATER MONROVIA/Paynesville"|0|1|0|0|""|0|0|0|1|"NOT EMPLOYED"|0|0|0|0|0|0|""|0|0|0|0|0|0|""|0|1|0|0|0|1|0|0|1|1|0|0|0|1|0|""|0|0|0|1|0|0|""|1|0|0|0|0|0|0|""|0|"Montserrado"
"12108"|"MON"|235999|"MON-01979"|"FEMALE"|"MONTSERRADO/CAREWSBURG/Voa Town"|0|1|0|0|""|1|0|0|0|""|1|0|0|0|0|0|""|1|0|0|0|0|0|""|0|1|0|0|1|0|1|0|0|0|0|0|1|0|0|""|0|0|1|0|0|0|""|0|0|1|0|0|0|0|""|0|"Montserrado"
"12109"|"MON"|72412|"MON-02296"|"FEMALE"|"MONTSERRADO/GREATER MONROVIA/Monrovia"|1|0|0|0|""|1|0|0|0|""|0|0|0|0|0|1|"N/A"|0|0|0|0|0|0|"PEACE"|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|0|0|0|"RESTORE PEACE TO LIBERIA"|1|0|0|0|0|0|0|""|1|"Montserrado"
"12110"|"MON"|268010|"MON-01967"|"MALE"|""|0|0|0|1|"N/A"|1|0|0|0|""|0|0|0|0|0|1|"N/A"|1|0|0|0|0|0|""|0|1|0|1|0|0|0|0|1|1|0|0|0|0|0|""|0|1|0|0|0|0|""|1|0|0|0|0|0|0|""|0|"Montserrado"
"12111"|"MON"|72431|"MON-00212"|"MALE"|"MONTSERRADO/ST PAUL RIVER/Banjor"|0|0|0|1|"N/A"|0|0|0|1|"SELF SUSTAINED"|1|0|0|0|0|1|"ONLY  GOD"|0|0|0|0|0|0|"REPARATIONS"|0|0|1|0|0|1|0|0|1|1|0|0|0|0|0|"N/A"|0|0|0|0|0|0|"N/A"|1|0|0|0|0|0|0|"N/A"|1|"Montserrado"
"12112"|"MON"|245448|"MON-03327"|"FEMALE"|"MONTSERRADO/GREATER MONROVIA"|0|0|0|1|"NOT SPECIFIED"|0|1|0|0|""|0|1|0|0|0|0|""|1|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|1|0|0|""|1|0|0|0|0|0|0|""|0|"Montserrado"
"12113"|"MON"|61755|"MON-01820"|"MALE"|"MONTSERRADO/GREATER MONROVIA"|0|1|0|0|""|1|0|0|0|""|0|1|0|0|0|0|""|1|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|1|0|0|"EDUCATIONAL ASSISTANCE"|0|1|0|0|0|0|0|""|1|"Montserrado"
"12114"|"MON"|145797|"MON-02640"|"MALE"|"MONTSERRADO/GREATER MONROVIA"|0|1|0|0|""|1|0|0|0|""|0|1|0|0|0|0|""|1|1|0|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|1|0|0|""|1|0|0|0|0|0|0|""|0|"Montserrado"
"12115"|"MON"|39146|"MON-02996"|"FEMALE"|"MONTSERRADO/TODEE"|1|0|0|0|""|0|0|0|1|""|1|0|0|0|0|0|""|1|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|0|0|0|0|1|0|""|0|0|0|1|0|0|""|0|0|0|0|0|0|0|""|0|"Montserrado"
"12116"|"MON"|249957|"MON-02697`"|"MALE"|"MONTSERRADO/GREATER MONROVIA"|0|1|0|0|""|0|0|0|1|"BY GODS GRACE"|0|0|0|0|0|1|"THANK GOD FOR LIFE"|1|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|0|0|0|"GOVERNMENT SHOULD BRING THE ALL PRICES DOWN ON THE MARKET."|1|0|0|0|0|0|0|""|1|"Montserrado"
"12117"|"MON"|61922|"MON-01849"|"FEMALE"|"MONTSERRADO/GREATER MONROVIA"|0|1|0|0|""|0|0|0|0|"N/A"|0|0|1|0|0|0|""|0|1|0|0|0|0|""|0|0|1|0|0|1|1|0|0|0|0|0|0|1|0|""|0|0|0|1|0|1|""|1|0|0|0|0|0|0|""|0|"Montserrado"
"12118"|"MON"|284873|"MON-01796"|"FEMALE"|"MONTSERRADO/GREATER MONROVIA"|1|0|0|0|""|0|1|0|0|""|0|0|0|0|0|0|""|0|0|0|0|0|0|""|0|0|1|0|0|1|0|0|1|1|0|0|0|0|0|""|0|0|0|1|0|0|""|1|0|0|0|0|0|0|""|0|"Montserrado"
"12119"|"MON"|245735|"MON-02473"|"FEMALE"|"MONTSERRADO/GREATER MONROVIA/Congo Town"|0|1|0|0|""|1|0|0|0|""|0|1|0|0|0|0|""|1|0|0|0|0|0|""|0|1|0|0|0|1|0|1|0|1|0|0|0|0|0|""|0|0|0|1|0|0|"EDUCATIONAL ASSISTANCE"|1|0|1|0|0|0|0|""|1|"Montserrado"
"12120"|"MON"|61976|"MON-03774"|"MALE"|"MONTSERRADO/GREATER MONROVIA"|0|0|0|1|"N/A"|1|0|0|0|""|0|0|0|0|1|0|""|0|1|1|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|1|0|0|0|0|""|0|0|0|0|0|1|0|"CREATE JOB OPPORTUNITIES"|0|"Montserrado"
"12121"|"MON"|153626|"MON-03515"|"FEMALE"|"MONTSERRADO/GREATER MONROVIA/Duport"|1|0|0|0|""|0|1|0|0|""|0|0|1|0|1|0|""|0|0|0|0|0|0|"MEDICAL ATTENTION"|0|1|0|0|0|1|0|1|0|0|0|0|0|0|0|""|0|0|1|0|0|0|""|1|0|1|0|0|0|0|"N/A"|0|"Montserrado"
"12122"|"MON"|13231|"MON-01198"|"MALE"|"MONTSERRADO/GREATER MONROVIA/Vai Town"|1|0|0|0|""|0|0|0|0|""|1|0|0|0|0|0|""|1|1|0|0|0|0|""|0|0|1|0|0|1|0|0|1|0|0|0|0|0|0|"BY STOP BEING LAZY"|0|0|0|1|1|0|""|1|0|0|0|0|0|0|""|0|"Montserrado"
"12123"|"MON"|62068|"MON-01213"|"FEMALE"|"MONTSERRADO/GREATER MONROVIA/Paynesville"|0|0|0|0|""|1|0|0|0|""|0|1|0|0|0|0|""|1|0|0|0|0|0|""|0|0|1|0|0|1|0|0|1|1|0|0|0|0|0|""|0|0|0|0|0|0|"SUPPORT THE TRC PROCESS"|0|0|0|0|0|0|0|"TREAT EVERY LIBERIAN EQUALLY"|1|"Montserrado"
"12124"|"MON"|209590|"MON-03042"|"MALE"|""|1|0|0|0|""|1|0|0|0|""|0|0|0|0|1|0|""|0|1|1|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|1|0|0|""|1|0|0|0|0|0|0|""|0|"Montserrado"
"12125"|"MON"|13461|"MON-01196"|"MALE"|"MONTSERRADO/GREATER MONROVIA"|0|0|0|0|""|1|0|0|0|""|0|0|0|0|0|0|""|0|0|0|0|0|0|""|0|0|1|0|0|1|0|0|1|1|0|0|0|1|0|""|0|0|0|1|0|1|""|1|0|0|1|0|0|0|""|0|"Montserrado"
"12126"|"MON"|294687|"MON-03895"|"MALE"|"MONTSERRADO/GREATER MONROVIA/Sinkor2"|1|0|0|0|""|1|0|0|0|""|0|0|0|0|0|1|"SET BACK"|0|1|0|0|0|0|""|0|1|0|1|0|0|0|0|0|1|0|0|0|0|0|""|0|0|0|0|0|0|"DESCOURAGE TRIBALISM & PAY NO ATTENTION TO RELIGIOUS DIVISION"|0|0|0|0|0|0|0|"SOLVE LAND DISPUTE IN NIMBA COUNTY"|1|"Montserrado"
"12127"|"MON"|146180|"MON-01179"|"FEMALE"|"MONTSERRADO/GREATER MONROVIA/Monrovia"|0|0|0|0|""|0|0|0|0|"PETTY TRADING"|1|1|0|0|0|0|""|1|0|0|0|0|0|""|0|0|1|0|0|1|0|0|1|0|1|1|0|0|0|""|0|0|1|1|0|0|""|1|0|0|0|0|0|0|""|0|"Montserrado"
"12128"|"MON"|272376|"MON-02178"|"MALE"|"MONTSERRADO/GREATER MONROVIA"|0|1|0|0|""|0|1|0|0|""|0|1|0|0|0|0|""|0|0|0|0|0|0|""|0|1|0|0|0|1|0|0|1|1|0|0|0|0|0|""|0|0|0|1|0|1|""|1|1|0|0|0|0|0|""|0|"Montserrado"
"12129"|"MON"|72846|"MON-01011"|"MALE"|"MONTSERRADO/GREATER MONROVIA/New Kru Town"|1|0|0|0|""|1|0|0|0|""|0|1|0|0|0|0|""|1|0|0|0|0|0|""|1|0|0|1|0|0|1|0|0|0|0|0|0|0|0|""|0|0|0|0|0|0|""|0|0|0|1|0|0|0|""|0|"Montserrado"
"12130"|"MON"|272401|"MON-02275"|"MALE"|""|0|1|0|0|""|1|0|0|0|""|0|0|0|0|0|1|"SET BACK"|0|1|0|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|1|0|0|""|1|0|0|0|0|0|0|""|0|"Montserrado"
"12131"|"MON"|214816|"MON-03612"|"FEMALE"|"MONTSERRADO/TODEE/Be Goba"|1|0|0|1|"DESTRUCTION OF PROPERTIES"|1|0|0|0|""|0|0|0|0|0|0|""|0|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|1|0|0|""|1|0|0|0|0|0|0|""|0|"Montserrado"
"12132"|"MON"|134947|"MON-01905"|"MALE"|"MONTSERRADO/GREATER MONROVIA/Longan Town"|1|0|0|0|""|1|0|0|0|""|0|1|0|0|0|0|""|0|1|0|0|0|0|""|0|1|0|1|0|0|1|0|0|0|0|0|0|0|0|""|0|0|0|1|0|0|"GOVERNMENT SHOULD HELP US."|0|0|0|0|0|1|0|""|1|"Montserrado"
"12133"|"MON"|135224|"MON-03409"|"MALE"|"MONTSERRADO/GREATER MONROVIA/Monrovia"|1|0|0|0|""|1|0|0|0|""|0|1|0|0|0|0|""|0|0|0|0|0|0|"RECONSTRUCTION OF FACILITIES"|0|1|0|0|0|1|1|0|0|0|0|0|0|0|0|""|0|0|0|0|0|0|"COMPLY WITH THE TRC"|0|0|0|0|0|0|0|"FAIRNESS IN THE PROCESS."|1|"Montserrado"
"12134"|"MON"|62429|"MON-01233"|"MALE"|"MONTSERRADO/GREATER MONROVIA/Battery Factory"|1|0|0|0|""|1|0|0|0|""|0|1|0|0|0|0|""|0|1|0|0|0|0|""|0|0|1|0|0|1|0|0|1|0|0|0|0|0|0|"DEPENDING"|0|0|0|0|0|0|""|1|0|0|0|0|0|0|""|0|"Montserrado"
"12135"|"MON"|83499|"MON-00910"|"FEMALE"|"MONTSERRADO/GREATER MONROVIA/Congo Town"|0|0|0|0|"N/A"|0|0|0|0|"NOTHING"|1|0|0|0|0|0|""|1|0|0|0|0|0|""|0|0|1|0|1|0|0|0|1|0|0|0|0|0|0|"N/A"|0|0|0|0|0|0|"N/A"|0|0|0|0|0|0|0|"N/A"|1|"Montserrado"
"12136"|"MON"|285257|"MON-02622"|"MALE"|"MONTSERRADO/GREATER MONROVIA"|1|0|0|0|""|1|0|0|0|""|0|1|0|0|0|0|""|1|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|1|0|0|1|0|0|"EDUCATIONAL ASSISTANCE"|1|0|0|0|0|0|0|""|1|"Montserrado"
"12137"|"MON"|39713|"MON-02164"|"MALE"|"MONTSERRADO/GREATER MONROVIA"|1|0|0|0|""|1|0|0|0|""|1|0|0|0|0|0|""|1|0|0|0|0|0|""|0|1|0|0|1|0|1|0|0|1|0|0|0|0|0|""|0|1|0|0|0|0|""|1|0|0|0|0|0|0|""|0|"Montserrado"
"12138"|"MON"|305847|"MON-01332"|"MALE"|"MONTSERRADO/GREATER MONROVIA"|0|0|0|0|""|1|0|0|0|""|0|0|1|0|0|0|""|0|0|1|0|0|0|""|1|0|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|0|0|0|""|0|1|0|0|0|0|0|""|0|"Montserrado"
"12139"|"MON"|13697|"MON-01174"|"FEMALE"|"MONTSERRADO"|1|0|0|1|"PETTY TRADING"|0|1|0|0|""|1|0|1|0|0|0|""|1|1|0|0|0|0|""|0|0|1|0|0|1|0|0|1|0|0|0|0|0|0|"N/A"|0|0|0|0|0|0|"N/A"|0|0|0|0|0|0|0|"N/A"|1|"Montserrado"
"12140"|"MON"|62529|"MON-03397"|"MALE"|"MONTSERRADO/GREATER MONROVIA"|1|0|0|0|""|1|0|0|0|""|0|1|0|0|1|0|""|0|0|1|0|0|0|""|0|1|0|0|0|1|1|0|0|0|0|0|0|0|0|""|0|1|0|1|1|0|""|1|0|0|0|0|0|0|""|0|"Montserrado"
"12141"|"MON"|209948|"MON-02673"|"MALE"|"MONTSERRADO/GREATER MONROVIA/E LWA"|0|0|0|1|"NOT SPECIFIED"|0|1|0|0|""|0|0|0|0|0|1|"HE IS VERY OLD"|0|0|0|0|0|0|""|0|1|0|0|0|1|0|1|0|0|0|0|0|0|0|"THROUGH THE GOVERNMENT EFFORT, PEACE AND RECONCILIATION CAN COME ABOUT"|0|0|0|0|0|0|"THE GOVERNMENT SHOULD HELP ALL THE VICTIMS WITH SOME LITTLE FINANCE."|0|0|0|0|0|0|0|"THE TRC SHOULD PUNISH ALL THE PERPETRATORS IN OUR WAR."|1|"Montserrado"
"12142"|"MON"|305934|"MON-02737"|"MALE"|""|0|0|0|1|"N/A"|1|0|0|0|""|0|1|0|0|0|0|""|0|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|1|0|0|""|0|0|1|0|0|0|0|""|0|"Montserrado"
"12143"|"MON"|146814|"MON-00561"|"MALE"|"MONTSERRADO/GREATER MONROVIA/Paynesville"|1|0|0|0|""|0|0|0|1|"RENT PAID BY TENANTS"|0|1|0|0|0|1|"FORCED OUT OF SSS, NO BENEFITS FOR SERVICES"|0|0|0|0|0|0|"BENEFITS FROM SSS(SPECIAL SECURITY SERVICE)"|0|1|0|0|1|0|0|0|1|0|0|0|0|0|0|""|0|0|0|1|0|1|""|1|0|0|0|0|0|0|""|0|"Montserrado"
"12144"|"MON"|167993|"MON-01444"|"MALE"|"MONTSERRADO/GREATER MONROVIA"|0|0|0|0|""|1|0|0|0|""|1|0|0|0|0|0|""|0|0|1|0|0|0|""|1|0|0|1|0|0|1|0|0|0|0|0|1|0|0|""|0|0|0|1|0|0|""|1|0|0|0|0|0|0|""|0|"Montserrado"
"12145"|"MON"|250627|"MON-02882"|"FEMALE"|"MONTSERRADO/GREATER MONROVIA"|1|0|0|0|""|0|1|0|0|""|0|1|0|0|0|0|""|0|1|0|0|0|0|""|0|1|0|0|1|0|0|0|1|1|0|0|0|0|0|""|0|0|0|1|0|0|""|0|0|0|0|0|1|0|""|0|"Montserrado"
"12146"|"MON"|35886|"MON-02787"|"FEMALE"|"MONTSERRADO/GREATER MONROVIA/E LWA"|0|0|0|1|"N/A"|0|0|0|1|"BUSINESS"|0|1|0|0|0|0|""|1|0|0|0|0|0|""|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|"RESTORATIVE JUSTICE"|0|0|0|1|0|0|""|1|0|0|0|0|0|0|""|0|"Montserrado"
"12147"|"MON"|317223|"MON-02294"|"MALE"|"MONTSERRADO/GREATER MONROVIA"|1|0|0|0|""|0|1|0|0|""|0|0|0|0|0|0|""|0|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|1|0|0|""|1|0|0|0|0|0|0|""|0|"Montserrado"
"12148"|"MON"|168133|"MON-03957"|"MALE"|"MONTSERRADO/GREATER MONROVIA/Monrovia"|1|0|0|0|""|1|0|0|0|""|0|0|1|0|0|0|""|0|0|0|0|0|0|""|0|0|1|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|0|0|1|""|1|0|0|0|0|0|0|""|0|"Montserrado"
"12149"|"MON"|147010|"MON-02518"|"FEMALE"|"MONTSERRADO/GREATER MONROVIA/Congo Town"|0|0|0|1|"N/A"|1|0|0|0|""|0|0|0|0|0|1|"DEATH OF MOTHER"|0|0|0|0|0|0|""|0|1|0|0|0|1|0|1|0|0|0|0|0|0|0|""|0|0|0|0|0|0|"N/A"|0|0|0|0|0|0|0|"N/A"|1|"Montserrado"
"12150"|"MON"|285590|"MON-02684"|"FEMALE"|"MONTSERRADO/GREATER MONROVIA"|0|0|0|0|""|1|0|0|0|""|1|0|0|0|0|0|""|1|0|0|0|0|0|""|0|0|1|0|0|1|1|0|0|0|0|0|0|1|0|""|1|0|0|0|0|0|""|1|0|0|0|0|0|0|""|0|"Montserrado"
"12151"|"MON"|73428|"MON--01071"|"FEMALE"|"MONTSERRADO/GREATER MONROVIA"|0|1|0|0|""|1|0|0|0|""|1|0|0|0|0|0|""|0|1|0|0|0|0|""|0|1|0|1|0|0|1|0|0|1|0|0|0|0|0|""|0|0|0|0|0|1|""|1|0|0|0|0|0|0|""|0|"Montserrado"
"12152"|"MON"|14014|"MON-01167"|"FEMALE"|""|1|0|0|0|""|1|0|0|0|""|1|0|0|0|0|0|""|0|0|0|0|0|0|""|0|0|1|0|0|1|0|0|1|0|0|0|0|0|0|""|0|0|0|1|0|0|""|0|0|0|0|0|0|0|""|0|"Montserrado"
"12153"|"MON"|306237|"MON-03597"|"MALE"|"MONTSERRADO/GREATER MONROVIA"|0|0|0|0|""|1|0|0|0|""|0|1|0|0|0|0|""|1|0|0|0|0|0|""|0|0|1|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|1|0|0|""|1|0|0|0|0|0|0|""|0|"Montserrado"
"12154"|"MON"|62755|"MON-00180"|"MALE"|"MONTSERRADO/GREATER MONROVIA/Caldwell"|1|0|0|0|""|1|0|0|0|""|0|0|0|0|0|0|""|0|0|0|0|0|0|"RECEIVING SALARY ON TIME"|0|0|1|0|0|1|0|0|1|0|0|0|0|0|0|"ONLY GOD"|0|0|1|0|0|0|""|1|0|0|0|0|0|0|""|0|"Montserrado"
"12155"|"MON"|14102|"MON-01197"|"FEMALE"|"MONTSERRADO"|1|0|0|0|""|1|0|0|0|""|0|0|0|0|0|0|"N/A"|0|0|0|1|1|0|""|0|0|1|0|0|1|0|0|1|1|0|0|0|1|0|""|0|0|0|0|1|0|""|1|0|0|0|1|0|0|""|0|"Montserrado"
"12156"|"MON"|168514|"MON-02190"|"MALE"|"MONTSERRADO/GREATER MONROVIA"|1|0|0|0|""|0|1|0|0|""|0|0|1|0|0|0|""|0|1|0|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|1|0|0|""|1|0|0|0|0|0|0|""|0|"Montserrado"
"12157"|"MON"|237412|"MON-03319"|"FEMALE"|""|0|0|0|1|"N/A"|1|0|0|0|""|0|0|0|0|0|1|"N/A"|0|0|0|0|0|0|"FINANCIAL ASSISTANCE"|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|1|0|0|""|1|0|0|0|0|0|0|""|0|"Montserrado"
"12158"|"MON"|124910|"MON-01823"|"FEMALE"|"MONTSERRADO/GREATER MONROVIA"|0|1|0|0|""|1|0|0|0|""|1|1|0|0|0|0|""|1|0|0|0|0|0|""|0|1|0|0|1|0|1|0|0|1|0|0|0|0|0|""|0|1|0|0|0|0|""|1|0|0|0|0|0|0|""|0|"Montserrado"
"12159"|"MON"|205792|"MON-03921"|"MALE"|"MONTSERRADO/GREATER MONROVIA/Monrovia"|0|0|0|1|"N/A"|0|1|0|0|""|0|0|1|0|0|0|""|0|1|0|0|0|0|""|0|0|1|0|0|1|0|0|1|0|0|0|0|0|0|"N/A"|0|0|0|0|0|0|"N/A"|0|0|0|0|0|0|0|"N/A"|1|"Montserrado"
"12160"|"MON"|237526|"MON-02392"|"FEMALE"|"MONTSERRADO/GREATER MONROVIA"|0|0|0|1|"N/A"|1|0|0|0|""|1|0|0|0|0|0|""|0|0|1|0|0|0|""|0|1|0|0|0|1|1|0|0|0|0|1|0|0|0|""|0|0|0|1|0|0|""|1|0|0|0|0|0|0|""|0|"Montserrado"
"12161"|"MON"|14552|"MON-01119"|"MALE"|"MONTSERRADO"|1|0|0|0|""|0|1|0|0|""|0|1|1|0|0|0|""|0|1|0|0|0|0|""|0|1|0|0|1|0|1|0|0|1|0|0|0|1|0|"RESTORATION"|0|0|0|0|0|0|"EDUCATIONAL ASSISTANCE"|1|0|0|0|0|0|0|"RESTORATION"|1|"Montserrado"
"12162"|"MON"|43038|"MON-03377"|"MALE"|"MONTSERRADO"|1|0|0|0|""|1|0|0|0|""|0|1|0|0|0|0|""|0|1|0|0|0|0|""|1|0|0|0|0|1|1|0|0|0|0|0|0|0|0|"SIMCERITY AND DO NOT REPEAT THE SAME IN DIFFERENT FORM."|0|0|0|1|0|0|""|0|0|0|0|0|0|0|""|0|"Montserrado"
"12163"|"MON"|62981|"MON-01277"|"FEMALE"|"MONTSERRADO/GREATER MONROVIA"|1|0|0|0|""|1|0|0|0|""|1|0|0|0|0|0|""|0|0|1|0|0|0|""|0|1|0|1|0|0|1|0|0|1|0|0|0|0|0|""|0|0|0|0|0|0|""|0|0|0|0|0|0|0|""|0|"Montserrado"
"12164"|"MON"|247053|"MON-02497"|"FEMALE"|"MONTSERRADO/GREATER MONROVIA"|0|0|0|1|"NOT SPECIFIED"|0|0|1|0|""|0|1|1|0|0|0|""|1|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|0|0|0|"EDUCATIONAL ASSISTANCE"|1|0|0|0|0|0|0|""|1|"Montserrado"
"12165"|"MON"|14924|"MON-00419"|"MALE"|"MONTSERRADO/GREATER MONROVIA/New Kru Town"|0|1|0|0|""|1|0|0|0|""|0|0|1|0|0|0|""|0|0|1|0|0|0|""|1|0|0|1|0|0|1|0|0|1|0|0|0|0|0|""|0|0|0|1|0|0|""|1|0|0|0|0|0|0|""|0|"Montserrado"
"12166"|"MON"|286003|"MON-02394"|"FEMALE"|"MONTSERRADO/GREATER MONROVIA"|0|0|0|0|""|0|1|0|0|""|1|0|0|0|0|0|""|0|1|0|0|0|0|""|0|1|0|0|0|1|0|1|0|0|0|0|1|0|0|""|0|0|0|0|0|0|"EDUCATIONAL ASSISTANCE"|1|0|0|0|0|0|0|""|1|"Montserrado"
"12167"|"MON"|237786|"MON-02871"|"MALE"|"MONTSERRADO/GREATER MONROVIA/Duport"|0|0|0|0|""|0|0|0|1|"BUSINESS"|0|0|0|0|1|0|""|0|0|0|1|1|0|"PYSCHOLOGICAL TRAUMA"|0|1|0|0|0|1|0|1|0|0|0|0|0|1|0|""|0|0|0|0|0|0|"PEACE PROGRAM"|1|0|0|0|0|0|0|""|1|"Montserrado"
"12168"|"MON"|210624|"MON-01497"|"MALE"|"MONTSERRADO/GREATER MONROVIA/Jamaica Road"|0|0|0|0|""|0|0|1|0|""|1|0|1|0|0|0|""|0|1|0|0|0|0|""|0|0|1|0|0|1|0|0|1|0|0|0|0|1|0|""|0|0|0|1|0|0|""|1|0|0|0|0|0|0|""|0|"Montserrado"
